Date,Power_kWh,Power-1,temp_C,solarRad_W/m2,HDH
2019-01-13 22:00:00,49.433,52.37,10.604166666666666,1.68475,7.395833333333334
2019-01-13 23:00:00,49.947,49.433,10.265,1.9594166666666668,7.734999999999999
2019-01-14 00:00:00,49.637,49.947,10.493333333333334,1.06875,7.506666666666666
2019-01-14 01:00:00,46.579,49.637,10.8225,1.101,7.1775
2019-01-14 02:00:00,47.113,46.579,9.159166666666666,1.89025,8.840833333333334
2019-01-14 03:00:00,47.968,47.113,7.94,2.0892500000000003,10.059999999999999
2019-01-14 04:00:00,46.477,47.968,6.927333333333333,2.754,11.072666666666667
2019-01-14 05:00:00,57.983,46.477,7.719666666666666,4.46475,10.280333333333335
2019-01-14 06:00:00,58.428,57.983,5.378583333333334,2.9299166666666667,12.621416666666665
2019-01-14 07:00:00,101.89,58.428,5.55225,4.6315,12.44775
2019-01-14 08:00:00,138.155,101.89,8.00275,70.954,9.99725
2019-01-14 09:00:00,161.788,138.155,10.57,220.1833333333333,7.43
2019-01-14 10:00:00,216.818,161.788,11.92,350.39166666666665,6.08
2019-01-14 11:00:00,256.743,216.818,12.4875,446.475,5.512499999999999
2019-01-14 12:00:00,237.265,256.743,13.308333333333332,480.95,4.691666666666668
2019-01-14 13:00:00,238.31,237.265,14.340833333333334,461.4666666666667,3.659166666666666
2019-01-14 14:00:00,230.586,238.31,15.013333333333334,388.425,2.9866666666666664
2019-01-14 15:00:00,253.833,230.586,15.700833333333334,271.31666666666666,2.2991666666666664
2019-01-14 16:00:00,236.993,253.833,14.005833333333332,135.60833333333332,3.9941666666666684
2019-01-14 17:00:00,201.558,236.993,12.4875,18.131166666666665,5.512499999999999
2019-01-14 18:00:00,180.618,201.558,11.339166666666666,3.2816666666666667,6.6608333333333345
2019-01-14 19:00:00,140.412,180.618,10.755833333333332,2.968083333333333,7.244166666666668
2019-01-14 20:00:00,104.946,140.412,10.578333333333331,3.307166666666667,7.421666666666669
2019-01-14 21:00:00,72.017,104.946,10.379166666666666,2.907833333333333,7.620833333333334
2019-01-14 22:00:00,61.896,72.017,10.1925,2.8548333333333336,7.807499999999999
2019-01-14 23:00:00,55.837,61.896,10.025,3.565583333333333,7.975
2019-01-15 00:00:00,51.708,55.837,9.741666666666667,2.704916666666667,8.258333333333333
2019-01-15 01:00:00,48.79,51.708,9.625,3.0444166666666668,8.375
2019-01-15 02:00:00,48.059,48.79,9.431666666666668,3.5410833333333334,8.568333333333332
2019-01-15 03:00:00,47.612,48.059,9.365833333333333,3.1580833333333334,8.634166666666667
2019-01-15 04:00:00,48.319,47.612,9.39,2.4218333333333333,8.61
2019-01-15 05:00:00,52.449,48.319,9.359166666666669,3.1165000000000003,8.640833333333331
2019-01-15 06:00:00,60.594,52.449,9.250833333333334,3.068083333333333,8.749166666666666
2019-01-15 07:00:00,94.689,60.594,9.146666666666668,4.072583333333333,8.853333333333332
2019-01-15 08:00:00,138.272,94.689,8.571666666666667,33.968,9.428333333333333
2019-01-15 09:00:00,160.224,138.272,8.933333333333334,144.08333333333334,9.066666666666666
2019-01-15 10:00:00,222.352,160.224,10.405,281.71666666666664,7.595000000000001
2019-01-15 11:00:00,257.782,222.352,9.960833333333332,364.4333333333333,8.039166666666668
2019-01-15 12:00:00,238.072,257.782,11.591666666666669,371.10833333333335,6.408333333333331
2019-01-15 13:00:00,240.774,238.072,11.231666666666667,322.34166666666664,6.768333333333333
2019-01-15 14:00:00,235.815,240.774,11.4275,240.9416666666667,6.5725
2019-01-15 15:00:00,254.612,235.815,11.4675,162.51666666666668,6.532500000000001
2019-01-15 16:00:00,256.338,254.612,11.278333333333334,49.36916666666667,6.721666666666666
2019-01-15 17:00:00,207.362,256.338,11.195,5.445833333333333,6.805
2019-01-15 18:00:00,181.553,207.362,11.1225,3.496333333333333,6.8774999999999995
2019-01-15 19:00:00,143.582,181.553,11.0575,2.6772500000000004,6.942500000000001
2019-01-15 20:00:00,97.411,143.582,11.034999999999998,3.064916666666667,6.965000000000002
2019-01-15 21:00:00,71.162,97.411,11.211666666666666,3.603,6.788333333333334
2019-01-15 22:00:00,63.911,71.162,11.221666666666666,3.736583333333333,6.778333333333334
2019-01-15 23:00:00,58.086,63.911,10.940833333333332,2.9010833333333337,7.059166666666668
2019-01-16 00:00:00,51.599,58.086,10.741666666666667,2.6886666666666668,7.258333333333333
2019-01-16 01:00:00,49.102,51.599,11.188333333333333,2.90125,6.811666666666667
2019-01-16 02:00:00,48.544,49.102,10.905833333333334,4.105916666666666,7.094166666666666
2019-01-16 03:00:00,48.641,48.544,10.288333333333334,2.582583333333333,7.711666666666666
2019-01-16 04:00:00,48.922,48.641,9.088333333333331,3.4571666666666663,8.911666666666669
2019-01-16 05:00:00,55.954,48.922,8.308333333333332,2.818,9.691666666666668
2019-01-16 06:00:00,58.968,55.954,8.34,3.7273333333333336,9.66
2019-01-16 07:00:00,100.573,58.968,7.97,2.9406666666666665,10.030000000000001
2019-01-16 08:00:00,134.386,100.573,8.208333333333334,8.978583333333333,9.791666666666666
2019-01-16 09:00:00,161.277,134.386,8.5725,50.39000000000001,9.4275
2019-01-16 10:00:00,230.255,161.277,8.814166666666667,91.03916666666667,9.185833333333333
2019-01-16 11:00:00,271.354,230.255,9.26,147.79999999999998,8.74
2019-01-16 12:00:00,243.193,271.354,10.030833333333334,220.1833333333333,7.969166666666666
2019-01-16 13:00:00,248.919,243.193,10.755,258.65833333333336,7.244999999999999
2019-01-16 14:00:00,247.047,248.919,10.669166666666667,82.00583333333334,7.330833333333333
2019-01-16 15:00:00,245.962,247.047,11.131666666666668,65.80666666666666,6.868333333333332
2019-01-16 16:00:00,260.009,245.962,11.1375,33.248333333333335,6.862500000000001
2019-01-16 17:00:00,197.557,260.009,11.091666666666669,12.508,6.908333333333331
2019-01-16 18:00:00,199.243,197.557,10.971666666666666,4.011583333333333,7.028333333333334
2019-01-16 19:00:00,164.735,199.243,10.435833333333331,5.150916666666666,7.564166666666669
2019-01-16 20:00:00,126.254,164.735,10.503333333333334,3.3996666666666666,7.496666666666666
2019-01-16 21:00:00,91.159,126.254,9.565,3.4453333333333336,8.435
2019-01-16 22:00:00,62.265,91.159,9.271666666666668,3.3529166666666668,8.728333333333332
2019-01-16 23:00:00,53.093,62.265,8.904166666666667,4.531083333333334,9.095833333333333
2019-01-17 00:00:00,51.15,53.093,9.126666666666669,4.37175,8.873333333333331
2019-01-17 01:00:00,50.53,51.15,9.413333333333334,2.64825,8.586666666666666
2019-01-17 02:00:00,49.197,50.53,9.276666666666666,4.6265833333333335,8.723333333333334
2019-01-17 03:00:00,50.062,49.197,8.9925,4.083749999999999,9.0075
2019-01-17 04:00:00,49.72,50.062,8.9,3.738,9.1
2019-01-17 05:00:00,56.295,49.72,8.775,4.974833333333334,9.225
2019-01-17 06:00:00,59.189,56.295,8.238333333333333,3.612833333333333,9.761666666666667
2019-01-17 07:00:00,102.292,59.189,8.959166666666667,4.567166666666667,9.040833333333333
2019-01-17 08:00:00,131.397,102.292,9.735,74.75416666666666,8.265
2019-01-17 09:00:00,156.91,131.397,10.368333333333334,220.11666666666667,7.631666666666666
